seq_id,person_id,word_code,label_idx,view,frames_img,tensor_path
p1_WORD0036_면역_NIA_SL_WORD0036_REAL01_D,1,WORD0036,2,D,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_D_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00010.pt
p1_WORD0036_면역_NIA_SL_WORD0036_REAL01_F,1,WORD0036,2,F,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_F_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00011.pt
p1_WORD0036_면역_NIA_SL_WORD0036_REAL01_L,1,WORD0036,2,L,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_L_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00012.pt
p1_WORD0036_면역_NIA_SL_WORD0036_REAL01_R,1,WORD0036,2,R,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_R_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00013.pt
p1_WORD0036_면역_NIA_SL_WORD0036_REAL01_U,1,WORD0036,2,U,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0036_면역_NIA_SL_WORD0036_REAL01_U_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00014.pt
p1_WORD0037_감기_NIA_SL_WORD0037_REAL01_D,1,WORD0037,3,D,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_D_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00015.pt
p1_WORD0037_감기_NIA_SL_WORD0037_REAL01_F,1,WORD0037,3,F,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_F_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00016.pt
p1_WORD0037_감기_NIA_SL_WORD0037_REAL01_L,1,WORD0037,3,L,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_L_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00017.pt
p1_WORD0037_감기_NIA_SL_WORD0037_REAL01_R,1,WORD0037,3,R,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_R_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00018.pt
p1_WORD0037_감기_NIA_SL_WORD0037_REAL01_U,1,WORD0037,3,U,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0037_감기_NIA_SL_WORD0037_REAL01_U_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00019.pt
p1_WORD0039_변비_NIA_SL_WORD0039_REAL01_D,1,WORD0039,4,D,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_D_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00020.pt
p1_WORD0039_변비_NIA_SL_WORD0039_REAL01_F,1,WORD0039,4,F,"['/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s00.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s01.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s02.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s03.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s04.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s05.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s06.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s07.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s08.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s09.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s10.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s11.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s12.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s13.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s14.png', '/content/drive/MyDrive/preprocessing/Holistic_hands_frames/1/WORD0039_변비_NIA_SL_WORD0039_REAL01_F_s15.png']",/content/drive/MyDrive/preprocessing/Hand_tensors/seq_00021.pt
